Date,Time,Interval (Seconds)
02/25/2017,03:25:48.281,0.962336
02/25/2017,03:25:49.183,0.9125599999999999
02/25/2017,03:25:49.617,0.4148
02/25/2017,03:25:50.308,0.713456
02/25/2017,03:25:51.387,1.045296
02/25/2017,03:25:52.558,1.2112159999999998
02/25/2017,03:25:52.888,0.298656
02/25/2017,03:25:53.893,1.0287039999999998
02/25/2017,03:25:54.723,0.813008
02/25/2017,03:25:55.297,0.613904
02/25/2017,03:25:56.207,0.862784
02/25/2017,03:25:56.924,0.74664
02/25/2017,03:25:57.802,0.8461919999999999
02/25/2017,03:25:58.523,0.7632319999999999
02/25/2017,03:25:59.443,0.9125599999999999
02/25/2017,03:26:00.330,0.895968
02/25/2017,03:26:01.290,0.962336
02/25/2017,03:26:02.278,0.9125599999999999
02/25/2017,03:26:03.065,0.8461919999999999
02/25/2017,03:26:04.022,0.929152
02/25/2017,03:26:04.962,0.9457439999999999
02/25/2017,03:26:05.878,0.9125599999999999
02/25/2017,03:26:06.806,0.962336
02/25/2017,03:26:07.822,0.9789279999999999
02/25/2017,03:26:09.433,1.6426079999999998
02/25/2017,03:26:10.693,1.260992
02/25/2017,03:26:11.502,0.7632319999999999
02/25/2017,03:26:12.245,0.779824
02/25/2017,03:26:13.119,0.8461919999999999
02/25/2017,03:26:13.965,0.862784
02/25/2017,03:26:15.111,1.128256
02/25/2017,03:26:16.391,1.2775839999999998
02/25/2017,03:26:17.192,0.813008
02/25/2017,03:26:18.052,0.8461919999999999
02/25/2017,03:26:18.793,0.7632319999999999
02/25/2017,03:26:19.667,0.862784
02/25/2017,03:26:20.663,0.9789279999999999
02/25/2017,03:26:21.503,0.8793759999999999
02/25/2017,03:26:22.502,0.99552
02/25/2017,03:26:23.339,0.8296
02/25/2017,03:26:24.317,0.9457439999999999
02/25/2017,03:26:25.242,0.962336
02/25/2017,03:26:26.070,0.813008
02/25/2017,03:26:26.959,0.862784
02/25/2017,03:26:27.837,0.929152
02/25/2017,03:26:28.802,0.9457439999999999
02/25/2017,03:26:29.852,1.045296
02/25/2017,03:26:30.798,0.929152
02/25/2017,03:26:31.487,0.6968639999999999
02/25/2017,03:26:32.510,0.99552
02/25/2017,03:26:32.940,0.447984
02/25/2017,03:26:33.845,0.9457439999999999
02/25/2017,03:26:34.524,0.6636799999999999
02/25/2017,03:26:35.123,0.564128
02/25/2017,03:26:36.068,0.9789279999999999
02/25/2017,03:26:36.912,0.813008
02/25/2017,03:26:37.740,0.8296
02/25/2017,03:26:38.558,0.813008
02/25/2017,03:26:39.100,0.530944
02/25/2017,03:26:40.116,1.045296
02/25/2017,03:26:40.821,0.6968639999999999
02/25/2017,03:26:41.825,0.99552
02/25/2017,03:26:42.734,0.929152
02/25/2017,03:26:43.701,0.962336
02/25/2017,03:26:44.579,0.895968
02/25/2017,03:26:45.422,0.813008
02/25/2017,03:26:46.255,0.8296
02/25/2017,03:26:47.022,0.796416
02/25/2017,03:26:47.761,0.713456
02/25/2017,03:26:48.588,0.862784
02/25/2017,03:26:49.834,1.178032
02/25/2017,03:26:50.812,0.99552
02/25/2017,03:26:51.596,0.779824
02/25/2017,03:26:52.490,0.929152
02/25/2017,03:26:53.094,0.613904
02/25/2017,03:26:54.393,1.260992
02/25/2017,03:26:55.245,0.8461919999999999
02/25/2017,03:26:56.113,0.8793759999999999
02/25/2017,03:26:56.954,0.8793759999999999
02/25/2017,03:26:58.005,1.0287039999999998
02/25/2017,03:26:58.851,0.8461919999999999
02/25/2017,03:26:59.592,0.74664
02/25/2017,03:27:00.080,0.481168
02/25/2017,03:27:00.466,0.38161599999999996
02/25/2017,03:27:01.459,0.9457439999999999
02/25/2017,03:27:02.336,0.9125599999999999
02/25/2017,03:27:03.195,0.8461919999999999
02/25/2017,03:27:03.982,0.813008
02/25/2017,03:27:04.639,0.647088
02/25/2017,03:27:05.433,0.779824
02/25/2017,03:27:06.242,0.8461919999999999
02/25/2017,03:27:07.128,0.8461919999999999
02/25/2017,03:27:07.903,0.813008
02/25/2017,03:27:08.534,0.58072
02/25/2017,03:27:09.649,1.128256
02/25/2017,03:27:10.439,0.8296
02/25/2017,03:27:11.931,1.4600959999999998
02/25/2017,03:27:13.113,1.194624
02/25/2017,03:27:14.004,0.8793759999999999
02/25/2017,03:27:14.973,0.962336
02/25/2017,03:27:16.191,1.2444
02/25/2017,03:27:16.919,0.7300479999999999
02/25/2017,03:27:17.482,0.564128
02/25/2017,03:27:18.341,0.796416
02/25/2017,03:27:19.136,0.862784
02/25/2017,03:27:20.025,0.862784
02/25/2017,03:27:20.831,0.813008
02/25/2017,03:27:21.332,0.49776
02/25/2017,03:27:21.990,0.6636799999999999
02/25/2017,03:27:22.442,0.447984
02/25/2017,03:27:23.318,0.862784
02/25/2017,03:27:24.152,0.8296
02/25/2017,03:27:24.930,0.796416
02/25/2017,03:27:25.733,0.813008
02/25/2017,03:27:26.956,1.194624
02/25/2017,03:27:27.899,0.9457439999999999
02/25/2017,03:27:28.729,0.8296
02/25/2017,03:27:29.738,1.0287039999999998
02/25/2017,03:27:30.696,0.9125599999999999
02/25/2017,03:27:31.337,0.6968639999999999
02/25/2017,03:27:32.185,0.8296
02/25/2017,03:27:33.033,0.8461919999999999
02/25/2017,03:27:33.930,0.895968
02/25/2017,03:27:34.835,0.895968
02/25/2017,03:27:35.612,0.779824
02/25/2017,03:27:36.502,0.8461919999999999
02/25/2017,03:27:37.198,0.713456
02/25/2017,03:27:37.972,0.796416
02/25/2017,03:27:38.788,0.813008
02/25/2017,03:27:39.733,0.895968
02/25/2017,03:27:40.552,0.895968
02/25/2017,03:27:41.519,0.929152
02/25/2017,03:27:42.562,1.045296
02/25/2017,03:27:43.442,0.9125599999999999
02/25/2017,03:27:44.396,0.9125599999999999
02/25/2017,03:27:45.458,1.0784799999999999
02/25/2017,03:27:46.376,0.9125599999999999
02/25/2017,03:27:47.540,1.16144
02/25/2017,03:27:48.440,0.9125599999999999
02/25/2017,03:27:49.376,0.9125599999999999
02/25/2017,03:27:50.310,0.929152
02/25/2017,03:27:51.397,1.095072
02/25/2017,03:27:52.200,0.813008
02/25/2017,03:27:53.095,0.895968
02/25/2017,03:27:54.045,0.9457439999999999
02/25/2017,03:27:54.052,0.033184
02/25/2017,03:27:54.940,0.862784
02/25/2017,03:27:55.781,0.8461919999999999
02/25/2017,03:27:56.632,0.813008
02/25/2017,03:27:57.662,1.061888
02/25/2017,03:27:58.570,0.895968
02/25/2017,03:27:59.508,0.9457439999999999
02/25/2017,03:28:00.412,0.862784
02/25/2017,03:28:01.122,0.680272
02/25/2017,03:28:01.792,0.647088
02/25/2017,03:28:02.738,0.962336
02/25/2017,03:28:03.335,0.597312
02/25/2017,03:28:04.365,0.962336
02/25/2017,03:28:04.596,0.232288
02/25/2017,03:28:05.275,0.680272
02/25/2017,03:28:05.551,0.298656
02/25/2017,03:28:06.159,0.597312
02/25/2017,03:28:06.450,0.282064
02/25/2017,03:28:07.026,0.58072
02/25/2017,03:28:07.952,0.9125599999999999
02/25/2017,03:28:08.641,0.713456
02/25/2017,03:28:09.393,0.74664
02/25/2017,03:28:10.178,0.7632319999999999
02/25/2017,03:28:11.126,0.9457439999999999
02/25/2017,03:28:11.794,0.713456
02/25/2017,03:28:12.566,0.7632319999999999
02/25/2017,03:28:13.369,0.796416
02/25/2017,03:28:14.202,0.813008
02/25/2017,03:28:14.996,0.813008
02/25/2017,03:28:15.868,0.862784
02/25/2017,03:28:16.844,0.962336
02/25/2017,03:28:17.755,0.929152
02/25/2017,03:28:18.605,0.8461919999999999
02/25/2017,03:28:19.508,0.895968
02/25/2017,03:28:20.335,0.8296
02/25/2017,03:28:21.280,0.929152
02/25/2017,03:28:22.063,0.779824
02/25/2017,03:28:22.938,0.8461919999999999
02/25/2017,03:28:23.995,1.0784799999999999
02/25/2017,03:28:24.904,0.9125599999999999
02/25/2017,03:28:25.734,0.779824
02/25/2017,03:28:26.410,0.713456
02/25/2017,03:28:26.905,0.464576
02/25/2017,03:28:27.312,0.398208
02/25/2017,03:28:28.171,0.8461919999999999
02/25/2017,03:28:28.195,0.049776
02/25/2017,03:28:29.043,0.862784
02/25/2017,03:28:29.886,0.796416
02/25/2017,03:28:30.305,0.464576
02/25/2017,03:28:30.915,0.547536
02/25/2017,03:28:31.611,0.7300479999999999
02/25/2017,03:28:32.341,0.74664
02/25/2017,03:28:33.101,0.7632319999999999
02/25/2017,03:28:33.889,0.779824
02/25/2017,03:28:34.637,0.7300479999999999
02/25/2017,03:28:35.379,0.7632319999999999
02/25/2017,03:28:36.167,0.796416
02/25/2017,03:28:36.969,0.779824
02/25/2017,03:28:37.569,0.597312
02/25/2017,03:28:38.346,0.779824
02/25/2017,03:28:39.137,0.779824
02/25/2017,03:28:39.860,0.74664
02/25/2017,03:28:40.666,0.8296
02/25/2017,03:28:41.570,0.8461919999999999
02/25/2017,03:28:42.386,0.8296
02/25/2017,03:28:43.247,0.8793759999999999
02/25/2017,03:28:44.069,0.8296
02/25/2017,03:28:44.864,0.779824
02/25/2017,03:28:45.898,0.8461919999999999
02/25/2017,03:28:46.625,0.895968
02/25/2017,03:28:47.418,0.796416
02/25/2017,03:28:48.212,0.813008
02/25/2017,03:28:49.008,0.779824
02/25/2017,03:28:49.819,0.8296
02/25/2017,03:28:50.635,0.796416
02/25/2017,03:28:51.530,0.9125599999999999
02/25/2017,03:28:52.362,0.8296
02/25/2017,03:28:53.194,0.8461919999999999
02/25/2017,03:28:54.147,0.9457439999999999
02/25/2017,03:28:55.127,0.9789279999999999
02/25/2017,03:28:56.068,0.929152
02/25/2017,03:28:57.090,1.045296
02/25/2017,03:28:57.975,0.862784
02/25/2017,03:28:58.909,0.9125599999999999
02/25/2017,03:28:59.684,0.7632319999999999
02/25/2017,03:29:00.483,0.813008
02/25/2017,03:29:01.273,0.813008
02/25/2017,03:29:02.148,0.8461919999999999
02/25/2017,03:29:02.953,0.813008
02/25/2017,03:29:03.775,0.813008
02/25/2017,03:29:04.575,0.8461919999999999
02/25/2017,03:29:05.547,0.929152
02/25/2017,03:29:06.441,0.929152
02/25/2017,03:29:07.215,0.74664
02/25/2017,03:29:08.127,0.9125599999999999
02/25/2017,03:29:08.955,0.8296
02/25/2017,03:29:09.729,0.7632319999999999
02/25/2017,03:29:10.438,0.713456
02/25/2017,03:29:11.280,0.8461919999999999
02/25/2017,03:29:12.293,1.012112
02/25/2017,03:29:13.240,0.9457439999999999
02/25/2017,03:29:14.344,1.095072
02/25/2017,03:29:15.231,0.8793759999999999
02/25/2017,03:29:16.365,1.1448479999999999
02/25/2017,03:29:17.132,0.7632319999999999
02/25/2017,03:29:18.276,1.178032
02/25/2017,03:29:19.038,0.7632319999999999
02/25/2017,03:29:20.031,0.8793759999999999
02/25/2017,03:29:20.535,0.530944
02/25/2017,03:29:20.975,0.464576
02/25/2017,03:29:21.683,0.6968639999999999
02/25/2017,03:29:22.741,1.061888
02/25/2017,03:29:23.672,0.895968
02/25/2017,03:29:25.075,1.377136
02/25/2017,03:29:25.543,0.530944
02/25/2017,03:29:26.897,1.343952
02/25/2017,03:29:27.730,0.8296
02/25/2017,03:29:28.669,0.9125599999999999
02/25/2017,03:29:29.666,0.99552
02/25/2017,03:29:30.624,0.962336
02/25/2017,03:29:31.456,0.8296
02/25/2017,03:29:32.270,0.8461919999999999
02/25/2017,03:29:33.127,0.8296
02/25/2017,03:29:33.948,0.813008
02/25/2017,03:29:34.739,0.796416
02/25/2017,03:29:35.581,0.862784
02/25/2017,03:29:36.646,1.0287039999999998
02/25/2017,03:29:37.703,1.045296
02/25/2017,03:29:38.612,0.929152
02/25/2017,03:29:39.413,0.8296
02/25/2017,03:29:40.336,0.895968
02/25/2017,03:29:41.218,0.8793759999999999
02/25/2017,03:29:41.951,0.74664
02/25/2017,03:29:42.459,0.5143519999999999
02/25/2017,03:29:43.291,0.8296
02/25/2017,03:29:44.263,0.9457439999999999
02/25/2017,03:29:45.125,0.862784
02/25/2017,03:29:46.341,1.2444
02/25/2017,03:29:47.242,0.895968
02/25/2017,03:29:48.093,0.8461919999999999
02/25/2017,03:29:48.923,0.813008
02/25/2017,03:29:49.815,0.895968
02/25/2017,03:29:50.772,0.9457439999999999
02/25/2017,03:29:51.621,0.862784
02/25/2017,03:29:52.461,0.8296
02/25/2017,03:29:53.466,1.0287039999999998
02/25/2017,03:29:54.328,0.8296
02/25/2017,03:29:55.026,0.713456
02/25/2017,03:29:56.009,0.99552
02/25/2017,03:29:57.056,1.045296
02/25/2017,03:29:57.808,0.74664
02/25/2017,03:29:58.553,0.74664
02/25/2017,03:29:59.372,0.8296
02/25/2017,03:30:00.274,0.8461919999999999
02/25/2017,03:30:01.038,0.796416
02/25/2017,03:30:01.947,0.9125599999999999
02/25/2017,03:30:02.786,0.8461919999999999
02/25/2017,03:30:03.680,0.8793759999999999
02/25/2017,03:30:04.468,0.796416
02/25/2017,03:30:05.375,0.9125599999999999
02/25/2017,03:30:06.211,0.8461919999999999
02/25/2017,03:30:07.179,0.962336
02/25/2017,03:30:08.092,0.8793759999999999
02/25/2017,03:30:08.983,0.9125599999999999
02/25/2017,03:30:09.796,0.796416
02/25/2017,03:30:10.623,0.8461919999999999
02/25/2017,03:30:11.614,1.012112
02/25/2017,03:30:12.510,0.8793759999999999
02/25/2017,03:30:13.556,1.045296
02/25/2017,03:30:14.576,0.99552
02/25/2017,03:30:15.336,0.779824
02/25/2017,03:30:16.246,0.8793759999999999
02/25/2017,03:30:17.066,0.862784
02/25/2017,03:30:17.952,0.862784
02/25/2017,03:30:18.817,0.8461919999999999
02/25/2017,03:30:19.856,1.0784799999999999
02/25/2017,03:30:20.790,0.9457439999999999
02/25/2017,03:30:21.780,0.9457439999999999
02/25/2017,03:30:22.621,0.8461919999999999
02/25/2017,03:30:23.520,0.9125599999999999
02/25/2017,03:30:24.425,0.9125599999999999
02/25/2017,03:30:25.384,0.929152
02/25/2017,03:30:26.310,0.962336
02/25/2017,03:30:27.155,0.8296
02/25/2017,03:30:27.955,0.813008
02/25/2017,03:30:28.883,0.895968
02/25/2017,03:30:29.768,0.9125599999999999
02/25/2017,03:30:30.489,0.6968639999999999
02/25/2017,03:30:31.401,0.895968
02/25/2017,03:30:32.336,0.962336
02/25/2017,03:30:33.254,0.9125599999999999
02/25/2017,03:30:34.114,0.862784
02/25/2017,03:30:34.930,0.8296
02/25/2017,03:30:36.187,1.2444
02/25/2017,03:30:37.312,0.9789279999999999
02/25/2017,03:30:38.170,1.012112
02/25/2017,03:30:39.143,0.962336
02/25/2017,03:30:40.053,0.895968
02/25/2017,03:30:40.987,0.962336
02/25/2017,03:30:41.906,0.8793759999999999
02/25/2017,03:30:42.764,0.862784
02/25/2017,03:30:43.738,0.962336
02/25/2017,03:30:44.627,0.9125599999999999
02/25/2017,03:30:45.843,1.227808
02/25/2017,03:30:46.798,0.929152
02/25/2017,03:30:47.313,0.530944
02/25/2017,03:30:48.129,0.796416
02/25/2017,03:30:49.184,1.061888
02/25/2017,03:30:49.991,0.813008
02/25/2017,03:30:51.005,1.0287039999999998
02/25/2017,03:30:52.099,1.061888
02/25/2017,03:30:53.122,1.012112
02/25/2017,03:30:54.099,0.99552
02/25/2017,03:30:54.781,0.713456
02/25/2017,03:30:55.587,0.779824
02/25/2017,03:30:56.469,0.8793759999999999
02/25/2017,03:30:57.571,1.045296
02/25/2017,03:30:58.036,0.481168
02/25/2017,03:30:58.699,0.680272
02/25/2017,03:30:59.973,1.2444
02/25/2017,03:31:00.933,0.962336
02/25/2017,03:31:01.886,0.962336
02/25/2017,03:31:02.805,0.929152
02/25/2017,03:31:03.827,0.99552
02/25/2017,03:31:04.489,0.6636799999999999
02/25/2017,03:31:06.181,1.6426079999999998
02/25/2017,03:31:07.150,0.962336
02/25/2017,03:31:08.204,1.045296
02/25/2017,03:31:09.274,1.0784799999999999
02/25/2017,03:31:10.423,1.1448479999999999
02/25/2017,03:31:11.441,1.061888
02/25/2017,03:31:12.824,1.360544
02/25/2017,03:31:13.778,0.962336
02/25/2017,03:31:14.846,1.0784799999999999
02/25/2017,03:31:15.770,0.895968
02/25/2017,03:31:16.519,0.74664
02/25/2017,03:31:17.240,0.74664
02/25/2017,03:31:18.019,0.74664
02/25/2017,03:31:18.527,0.530944
02/25/2017,03:31:19.254,0.6968639999999999
02/25/2017,03:31:20.126,0.862784
02/25/2017,03:31:20.923,0.796416
02/25/2017,03:31:21.492,0.613904
02/25/2017,03:31:22.421,0.895968
02/25/2017,03:31:23.844,1.443504
02/25/2017,03:31:24.681,0.8296
02/25/2017,03:31:25.573,0.8793759999999999
02/25/2017,03:31:26.418,0.862784
02/25/2017,03:31:27.258,0.8461919999999999
02/25/2017,03:31:28.157,0.8793759999999999
02/25/2017,03:31:29.094,0.9125599999999999
02/25/2017,03:31:30.031,0.9457439999999999
02/25/2017,03:31:31.201,1.178032
02/25/2017,03:31:32.084,0.895968
02/25/2017,03:31:32.994,0.929152
02/25/2017,03:31:33.946,0.9125599999999999
02/25/2017,03:31:34.784,0.8793759999999999
02/25/2017,03:31:35.525,0.6968639999999999
02/25/2017,03:31:36.203,0.6968639999999999
02/25/2017,03:31:36.970,0.74664
02/25/2017,03:31:37.834,0.862784
02/25/2017,03:31:38.733,0.895968
02/25/2017,03:31:39.576,0.8793759999999999
02/25/2017,03:31:40.457,0.862784
02/25/2017,03:31:41.853,1.41032
02/25/2017,03:31:42.773,0.895968
02/25/2017,03:31:43.725,0.9457439999999999
02/25/2017,03:31:44.625,0.9125599999999999
02/25/2017,03:31:45.482,0.862784
02/25/2017,03:31:46.448,0.9789279999999999
02/25/2017,03:31:47.416,0.9125599999999999
02/25/2017,03:31:48.290,0.9125599999999999
02/25/2017,03:31:49.118,0.8296
02/25/2017,03:31:49.956,0.8296
02/25/2017,03:31:50.655,0.6968639999999999
02/25/2017,03:31:51.512,0.8793759999999999
02/25/2017,03:31:52.529,1.012112
02/25/2017,03:31:53.130,0.613904
02/25/2017,03:31:54.078,0.895968
02/25/2017,03:31:54.964,0.9125599999999999
02/25/2017,03:31:55.848,0.895968
02/25/2017,03:31:56.746,0.8793759999999999
02/25/2017,03:31:57.632,0.8793759999999999
02/25/2017,03:31:58.622,1.012112
02/25/2017,03:31:59.510,0.862784
02/25/2017,03:32:00.301,0.796416
02/25/2017,03:32:01.076,0.7632319999999999
02/25/2017,03:32:02.070,0.99552
02/25/2017,03:32:03.011,0.9789279999999999
02/25/2017,03:32:04.024,0.9789279999999999
02/25/2017,03:32:04.689,0.6968639999999999
02/25/2017,03:32:05.363,0.6636799999999999
02/25/2017,03:32:06.264,0.8793759999999999
02/25/2017,03:32:07.091,0.8296
02/25/2017,03:32:07.982,0.8793759999999999
02/25/2017,03:32:08.845,0.862784
02/25/2017,03:32:09.659,0.8296
02/25/2017,03:32:10.465,0.813008
02/25/2017,03:32:11.343,0.862784
02/25/2017,03:32:12.206,0.8793759999999999
02/25/2017,03:32:13.051,0.862784
02/25/2017,03:32:13.824,0.7300479999999999
02/25/2017,03:32:14.659,0.862784
02/25/2017,03:32:15.485,0.813008
02/25/2017,03:32:16.331,0.8296
02/25/2017,03:32:17.133,0.813008
02/25/2017,03:32:17.988,0.8461919999999999
02/25/2017,03:32:18.883,0.8793759999999999
02/25/2017,03:32:19.694,0.862784
02/25/2017,03:32:20.668,0.929152
02/25/2017,03:32:21.733,1.061888
02/25/2017,03:32:22.553,0.8461919999999999
02/25/2017,03:32:23.456,0.8793759999999999
02/25/2017,03:32:24.264,0.813008
02/25/2017,03:32:25.032,0.74664
02/25/2017,03:32:25.867,0.862784
02/25/2017,03:32:26.771,0.9125599999999999
02/25/2017,03:32:27.656,0.8461919999999999
02/25/2017,03:32:28.567,0.929152
02/25/2017,03:32:29.468,0.8793759999999999
02/25/2017,03:32:30.313,0.8461919999999999
02/25/2017,03:32:31.205,0.9125599999999999
02/25/2017,03:32:32.004,0.779824
02/25/2017,03:32:32.815,0.796416
02/25/2017,03:32:33.636,0.862784
02/25/2017,03:32:34.475,0.8296
02/25/2017,03:32:35.362,0.895968
02/25/2017,03:32:36.240,0.862784
02/25/2017,03:32:36.984,0.7300479999999999
02/25/2017,03:32:37.725,0.7632319999999999
02/25/2017,03:32:38.544,0.796416
02/25/2017,03:32:39.468,0.962336
02/25/2017,03:32:40.528,1.012112
02/25/2017,03:32:41.658,1.1448479999999999
02/25/2017,03:32:42.258,0.613904
02/25/2017,03:32:43.068,0.7632319999999999
02/25/2017,03:32:44.273,1.227808
02/25/2017,03:32:45.103,0.8296
02/25/2017,03:32:45.922,0.813008
02/25/2017,03:32:46.727,0.8296
02/25/2017,03:32:47.638,0.895968
02/25/2017,03:32:48.438,0.8296
02/25/2017,03:32:49.284,0.8461919999999999
02/25/2017,03:32:50.105,0.813008
02/25/2017,03:32:50.623,0.49776
02/25/2017,03:32:51.558,0.9457439999999999
02/25/2017,03:32:52.503,0.929152
02/25/2017,03:32:53.386,0.8793759999999999
02/25/2017,03:32:54.365,0.9789279999999999
02/25/2017,03:32:55.105,0.7632319999999999
02/25/2017,03:32:56.008,0.8793759999999999
02/25/2017,03:32:57.010,1.012112
02/25/2017,03:32:57.962,0.962336
02/25/2017,03:32:58.857,0.8793759999999999
02/25/2017,03:32:59.692,0.8461919999999999
02/25/2017,03:33:00.812,1.128256
02/25/2017,03:33:01.634,0.8296
02/25/2017,03:33:02.471,0.8296
02/25/2017,03:33:03.298,0.8296
02/25/2017,03:33:04.196,0.895968
02/25/2017,03:33:05.127,0.9125599999999999
02/25/2017,03:33:06.023,0.8793759999999999
02/25/2017,03:33:06.928,0.895968
02/25/2017,03:33:07.621,0.713456
02/25/2017,03:33:08.310,0.713456
02/25/2017,03:33:09.209,0.8793759999999999
02/25/2017,03:33:10.044,0.8296
02/25/2017,03:33:10.865,0.813008
02/25/2017,03:33:11.689,0.8461919999999999
02/25/2017,03:33:12.514,0.813008
02/25/2017,03:33:13.322,0.813008
02/25/2017,03:33:14.077,0.7300479999999999
02/25/2017,03:33:14.969,0.8793759999999999
02/25/2017,03:33:15.754,0.813008
02/25/2017,03:33:16.646,0.8793759999999999
02/25/2017,03:33:17.430,0.796416
02/25/2017,03:33:18.256,0.8296
02/25/2017,03:33:19.048,0.779824
02/25/2017,03:33:19.867,0.813008
02/25/2017,03:33:20.654,0.7632319999999999
02/25/2017,03:33:21.637,1.0287039999999998
02/25/2017,03:33:22.521,0.862784
02/25/2017,03:33:23.359,0.8461919999999999
02/25/2017,03:33:24.372,1.0287039999999998
02/25/2017,03:33:25.249,0.8461919999999999
02/25/2017,03:33:26.057,0.8296
02/25/2017,03:33:26.867,0.796416
02/25/2017,03:33:27.662,0.813008
02/25/2017,03:33:28.608,0.929152
02/25/2017,03:33:29.406,0.813008
02/25/2017,03:33:30.227,0.8296
02/25/2017,03:33:31.005,0.7632319999999999
02/25/2017,03:33:31.902,0.8793759999999999
02/25/2017,03:33:32.492,0.597312
02/25/2017,03:33:33.361,0.862784
02/25/2017,03:33:34.202,0.8461919999999999
02/25/2017,03:33:35.111,0.895968
02/25/2017,03:33:36.120,1.0287039999999998
02/25/2017,03:33:37.190,1.061888
02/25/2017,03:33:38.027,0.862784
02/25/2017,03:33:38.920,0.862784
02/25/2017,03:33:39.832,0.9125599999999999
02/25/2017,03:33:40.823,1.012112
02/25/2017,03:33:41.296,0.481168
02/25/2017,03:33:42.150,0.813008
02/25/2017,03:33:43.048,0.9125599999999999
02/25/2017,03:33:44.001,0.962336
02/25/2017,03:33:44.791,0.779824
02/25/2017,03:33:45.683,0.8793759999999999
02/25/2017,03:33:46.767,1.111664
02/25/2017,03:33:46.822,0.033184
02/25/2017,03:33:47.826,1.012112
02/25/2017,03:33:49.510,1.6923839999999999
02/25/2017,03:33:50.786,1.260992
02/25/2017,03:33:51.660,0.862784
02/25/2017,03:33:52.504,0.862784
02/25/2017,03:33:53.552,1.061888
02/25/2017,03:33:54.536,0.962336
02/25/2017,03:33:55.524,1.012112
02/25/2017,03:33:56.500,0.9789279999999999
02/25/2017,03:33:57.165,0.647088
02/25/2017,03:33:57.998,0.8296
02/25/2017,03:33:58.936,0.9125599999999999
02/25/2017,03:33:59.889,0.99552
02/25/2017,03:34:00.886,0.962336
02/25/2017,03:34:01.769,0.9125599999999999
02/25/2017,03:34:02.643,0.8793759999999999
02/25/2017,03:34:03.660,0.9789279999999999
02/25/2017,03:34:04.660,1.0287039999999998
02/25/2017,03:34:05.487,0.813008
02/25/2017,03:34:06.480,0.9789279999999999
02/25/2017,03:34:07.366,0.895968
02/25/2017,03:34:08.155,0.779824
02/25/2017,03:34:09.009,0.8793759999999999
02/25/2017,03:34:09.932,0.895968
02/25/2017,03:34:10.746,0.813008
02/25/2017,03:34:11.733,0.962336
02/25/2017,03:34:12.367,0.6968639999999999
02/25/2017,03:34:13.803,1.41032
02/25/2017,03:34:14.683,0.8461919999999999
02/25/2017,03:34:15.592,0.9457439999999999
02/25/2017,03:34:16.738,1.1448479999999999
02/25/2017,03:34:17.599,0.862784
02/25/2017,03:34:18.556,0.9457439999999999
02/25/2017,03:34:19.689,1.128256
02/25/2017,03:34:20.572,0.9125599999999999
02/25/2017,03:34:21.200,0.613904
02/25/2017,03:34:22.044,0.813008
02/25/2017,03:34:22.940,0.929152
02/25/2017,03:34:23.781,0.8461919999999999
02/25/2017,03:34:24.767,0.929152
02/25/2017,03:34:25.651,0.929152
02/25/2017,03:34:26.548,0.8793759999999999
02/25/2017,03:34:27.454,0.8793759999999999
02/25/2017,03:34:28.383,0.9457439999999999
02/25/2017,03:34:29.237,0.8461919999999999
02/25/2017,03:34:30.013,0.779824
02/25/2017,03:34:30.903,0.895968
02/25/2017,03:34:31.798,0.9125599999999999
02/25/2017,03:34:32.735,0.9125599999999999
02/25/2017,03:34:33.520,0.796416
02/25/2017,03:34:34.345,0.8296
02/25/2017,03:34:35.277,0.9457439999999999
02/25/2017,03:34:36.198,0.9125599999999999
02/25/2017,03:34:37.043,0.862784
02/25/2017,03:34:37.903,0.8461919999999999
02/25/2017,03:34:38.730,0.813008
02/25/2017,03:34:39.639,0.9125599999999999
02/25/2017,03:34:40.476,0.8296
02/25/2017,03:34:41.596,1.095072
02/25/2017,03:34:42.545,0.9457439999999999
02/25/2017,03:34:43.429,0.9125599999999999
02/25/2017,03:34:44.328,0.9125599999999999
02/25/2017,03:34:45.172,0.862784
02/25/2017,03:34:46.451,1.2444
02/25/2017,03:34:47.442,0.9789279999999999
02/25/2017,03:34:48.356,0.895968
02/25/2017,03:34:49.465,1.1448479999999999
02/25/2017,03:34:50.376,0.895968
02/25/2017,03:34:51.114,0.74664
02/25/2017,03:34:51.995,0.8793759999999999
02/25/2017,03:34:52.941,0.9457439999999999
02/25/2017,03:34:53.819,0.9125599999999999
02/25/2017,03:34:54.497,0.647088
02/25/2017,03:34:55.487,0.99552
02/25/2017,03:34:56.499,1.012112
02/25/2017,03:34:57.398,0.9125599999999999
02/25/2017,03:34:58.291,0.862784
02/25/2017,03:34:59.092,0.813008
02/25/2017,03:35:00.019,0.929152
02/25/2017,03:35:00.967,0.962336
02/25/2017,03:35:01.914,0.9457439999999999
02/25/2017,03:35:02.762,0.8296
02/25/2017,03:35:03.704,0.929152
02/25/2017,03:35:04.518,0.813008
02/25/2017,03:35:05.381,0.8461919999999999
02/25/2017,03:35:06.244,0.862784
02/25/2017,03:35:06.775,0.564128
02/25/2017,03:35:07.695,0.9125599999999999
02/25/2017,03:35:08.537,0.862784
02/25/2017,03:35:09.528,0.9789279999999999
02/25/2017,03:35:10.660,1.128256
02/25/2017,03:35:11.566,0.895968
02/25/2017,03:35:12.472,0.9125599999999999
02/25/2017,03:35:13.539,1.061888
02/25/2017,03:35:14.411,0.862784
