Id,class_label
3887,Pop_Rock
3888,Electronic
3889,Electronic
3890,New_Age
3891,New_Age
3892,Country
3893,Reggae
3894,Electronic
3895,Folk
3896,Folk
3897,Folk
3898,New_Age
3899,Reggae
3900,Folk
3901,Electronic
3902,Reggae
3903,Folk
3904,Folk
3905,Vocal
3906,Latin
3907,RnB
3908,Folk
3909,Rap
3910,Folk
3911,RnB
3912,Blues
3913,Rap
3914,Electronic
3915,Reggae
3916,Folk
3917,Pop_Rock
3918,Electronic
3919,Folk
3920,RnB
3921,Rap
3922,RnB
3923,RnB
3924,Folk
3925,Pop_Rock
3926,New_Age
3927,Electronic
3928,New_Age
3929,New_Age
3930,Folk
3931,Rap
3932,Jazz
3933,Latin
3934,Reggae
3935,Country
3936,Rap
3937,Electronic
3938,Jazz
3939,Pop_Rock
3940,Country
3941,Latin
3942,Blues
3943,Electronic
3944,Vocal
3945,Pop_Rock
3946,Blues
3947,Country
3948,Reggae
3949,Country
3950,RnB
3951,Electronic
3952,New_Age
3953,Vocal
3954,New_Age
3955,Reggae
3956,Reggae
3957,Reggae
3958,New_Age
3959,Latin
3960,New_Age
3961,Electronic
3962,Reggae
3963,Folk
3964,Rap
3965,RnB
3966,Reggae
3967,International
3968,Rap
3969,Blues
3970,International
3971,Rap
3972,Blues
3973,Electronic
3974,Pop_Rock
3975,Vocal
3976,Pop_Rock
3977,Pop_Rock
3978,Rap
3979,Jazz
3980,Pop_Rock
3981,Latin
3982,RnB
3983,RnB
3984,Latin
3985,Jazz
3986,Blues
3987,Reggae
3988,Rap
3989,RnB
3990,Rap
3991,Jazz
3992,International
3993,Reggae
3994,Pop_Rock
3995,RnB
3996,Latin
3997,Rap
3998,Blues
3999,International
4000,Country
4001,Vocal
4002,Blues
4003,Country
4004,Latin
4005,Reggae
4006,Pop_Rock
4007,Folk
4008,Latin
4009,Vocal
4010,RnB
4011,Country
4012,Reggae
4013,New_Age
4014,Reggae
4015,Rap
4016,Folk
4017,Jazz
4018,Country
4019,Jazz
4020,Latin
4021,Country
4022,RnB
4023,Rap
4024,RnB
4025,Pop_Rock
4026,Latin
4027,Rap
4028,RnB
4029,Jazz
4030,Pop_Rock
4031,Electronic
4032,Pop_Rock
4033,Latin
4034,Reggae
4035,Country
4036,Jazz
4037,Rap
4038,Electronic
4039,Blues
4040,Folk
4041,Electronic
4042,Vocal
4043,New_Age
4044,Pop_Rock
4045,RnB
4046,RnB
4047,Rap
4048,Blues
4049,Pop_Rock
4050,Vocal
4051,RnB
4052,RnB
4053,Country
4054,Electronic
4055,Pop_Rock
4056,RnB
4057,Rap
4058,Country
4059,RnB
4060,Jazz
4061,Vocal
4062,Country
4063,Pop_Rock
4064,RnB
4065,Electronic
4066,Folk
4067,RnB
4068,Vocal
4069,New_Age
4070,Blues
4071,Country
4072,Jazz
4073,Vocal
4074,Electronic
4075,Folk
4076,International
4077,New_Age
4078,Blues
4079,Reggae
4080,Rap
4081,Country
4082,Reggae
4083,International
4084,New_Age
4085,Jazz
4086,International
4087,New_Age
4088,Rap
4089,Jazz
4090,International
4091,Jazz
4092,Reggae
4093,RnB
4094,Pop_Rock
4095,Vocal
4096,Latin
4097,RnB
4098,Rap
4099,Country
4100,New_Age
4101,Vocal
4102,RnB
4103,Latin
4104,Latin
4105,International
4106,Blues
4107,Vocal
4108,Pop_Rock
4109,Jazz
4110,RnB
4111,Folk
4112,Pop_Rock
4113,RnB
4114,Pop_Rock
4115,Reggae
4116,RnB
4117,New_Age
4118,Reggae
4119,New_Age
4120,RnB
4121,Pop_Rock
4122,Vocal
4123,International
4124,Folk
4125,Electronic
4126,Blues
4127,Country
4128,Reggae
4129,Pop_Rock
4130,International
4131,Reggae
4132,RnB
4133,New_Age
4134,Electronic
4135,Vocal
4136,Latin
4137,Country
4138,International
4139,Jazz
4140,Jazz
4141,International
4142,Jazz
4143,Pop_Rock
4144,RnB
4145,Vocal
4146,International
4147,Rap
4148,Pop_Rock
4149,Electronic
4150,Latin
4151,Jazz
4152,Rap
4153,Pop_Rock
4154,Latin
4155,New_Age
4156,Electronic
4157,International
4158,Jazz
4159,Vocal
4160,Rap
4161,Pop_Rock
4162,RnB
4163,New_Age
4164,Folk
4165,RnB
4166,Blues
4167,Pop_Rock
4168,Folk
4169,Blues
4170,Reggae
4171,New_Age
4172,Country
4173,Rap
4174,Pop_Rock
4175,Reggae
4176,New_Age
4177,Rap
4178,Rap
4179,Reggae
4180,Folk
4181,International
4182,Country
4183,International
4184,Vocal
4185,Latin
4186,New_Age
4187,Blues
4188,New_Age
4189,New_Age
4190,International
4191,Reggae
4192,Electronic
4193,International
4194,New_Age
4195,International
4196,Pop_Rock
4197,Vocal
4198,Electronic
4199,Pop_Rock
4200,International
4201,Electronic
4202,Blues
4203,Latin
4204,Country
4205,Latin
4206,Blues
4207,Folk
4208,Blues
4209,Reggae
4210,Latin
4211,Folk
4212,New_Age
4213,New_Age
4214,New_Age
4215,Electronic
4216,Latin
4217,Jazz
4218,Pop_Rock
4219,Electronic
4220,International
4221,Reggae
4222,Pop_Rock
4223,Folk
4224,Vocal
4225,Jazz
4226,RnB
4227,Vocal
4228,New_Age
4229,Blues
4230,Folk
4231,Blues
4232,Folk
4233,Jazz
4234,Pop_Rock
4235,Latin
4236,Latin
4237,Rap
4238,Electronic
4239,Rap
4240,Country
4241,Reggae
4242,Blues
4243,Blues
4244,Reggae
4245,Blues
4246,Jazz
4247,International
4248,Vocal
4249,Folk
4250,Electronic
4251,New_Age
4252,Vocal
4253,New_Age
4254,Blues
4255,Folk
4256,Vocal
4257,International
4258,Vocal
4259,Rap
4260,International
4261,Pop_Rock
4262,Vocal
4263,New_Age
4264,Pop_Rock
4265,Electronic
4266,New_Age
4267,Folk
4268,Vocal
4269,International
4270,Reggae
4271,Vocal
4272,Electronic
4273,Jazz
4274,Reggae
4275,Latin
4276,Jazz
4277,Latin
4278,New_Age
4279,Rap
4280,Blues
4281,Blues
4282,Blues
4283,Blues
4284,Pop_Rock
4285,Blues
4286,Electronic
4287,New_Age
4288,Jazz
4289,New_Age
4290,Vocal
4291,Reggae
4292,Vocal
4293,RnB
4294,Reggae
4295,International
4296,Blues
4297,Folk
4298,Vocal
4299,New_Age
4300,Rap
4301,International
4302,Blues
4303,Country
4304,Country
4305,Vocal
4306,Reggae
4307,Vocal
4308,Blues
4309,Vocal
4310,Jazz
4311,Electronic
4312,Folk
4313,Rap
4314,Vocal
4315,Country
4316,Pop_Rock
4317,Folk
4318,International
4319,Latin
4320,Latin
4321,Reggae
4322,Pop_Rock
4323,Jazz
4324,International
4325,International
4326,Jazz
4327,Blues
4328,Vocal
4329,Pop_Rock
4330,Rap
4331,New_Age
4332,Electronic
4333,Jazz
4334,New_Age
4335,Jazz
4336,Folk
4337,Jazz
4338,Electronic
4339,Jazz
4340,New_Age
4341,RnB
4342,RnB
4343,International
4344,Country
4345,Reggae
4346,Pop_Rock
4347,Reggae
4348,Rap
4349,Blues
4350,Vocal
4351,Blues
4352,RnB
4353,Electronic
4354,Vocal
4355,Reggae
4356,Jazz
4357,Folk
4358,New_Age
4359,Jazz
4360,RnB
4361,Electronic
4362,Country
4363,Latin
4364,Vocal
4365,Folk
4366,Folk
4367,International
4368,Latin
4369,Blues
4370,RnB
4371,Jazz
4372,Reggae
4373,Folk
4374,Blues
4375,Rap
4376,Jazz
4377,Electronic
4378,New_Age
4379,Folk
4380,New_Age
4381,New_Age
4382,International
4383,Latin
4384,Rap
4385,Reggae
4386,New_Age
4387,Reggae
4388,Vocal
4389,International
4390,New_Age
4391,Vocal
4392,Latin
4393,Reggae
4394,Jazz
4395,New_Age
4396,Jazz
4397,Country
4398,Folk
4399,New_Age
4400,Blues
4401,Reggae
4402,Reggae
4403,Rap
4404,Blues
4405,Electronic
4406,RnB
4407,Latin
4408,Latin
4409,International
4410,Pop_Rock
4411,International
4412,RnB
4413,Pop_Rock
4414,Folk
4415,International
4416,Folk
4417,Reggae
4418,Vocal
4419,Pop_Rock
4420,New_Age
4421,Blues
4422,Reggae
4423,Blues
4424,Vocal
4425,Country
4426,Jazz
4427,Pop_Rock
4428,Pop_Rock
4429,International
4430,Folk
4431,Vocal
4432,Rap
4433,Reggae
4434,Rap
4435,Vocal
4436,New_Age
4437,Jazz
4438,Rap
4439,Blues
4440,Vocal
4441,Latin
4442,Reggae
4443,Latin
4444,Latin
4445,RnB
4446,Jazz
4447,Vocal
4448,Folk
4449,RnB
4450,Country
4451,Rap
4452,Latin
4453,Country
4454,New_Age
4455,Folk
4456,Latin
4457,Folk
4458,Latin
4459,Vocal
4460,Folk
4461,New_Age
4462,Folk
4463,Jazz
4464,Electronic
4465,Blues
4466,RnB
4467,Electronic
4468,Vocal
4469,International
4470,Pop_Rock
4471,Pop_Rock
4472,Rap
4473,Jazz
4474,RnB
4475,International
4476,Jazz
4477,Reggae
4478,RnB
4479,Jazz
4480,Pop_Rock
4481,Electronic
4482,Folk
4483,Jazz
4484,New_Age
4485,Rap
4486,Jazz
4487,Reggae
4488,International
4489,Latin
4490,RnB
4491,RnB
4492,Rap
4493,International
4494,Reggae
4495,Electronic
4496,Country
4497,Electronic
4498,Pop_Rock
4499,Rap
4500,Rap
4501,Blues
4502,Folk
4503,Reggae
4504,Folk
4505,International
4506,Electronic
4507,Blues
4508,Reggae
4509,Country
4510,Blues
4511,Country
4512,Folk
4513,Reggae
4514,Rap
4515,New_Age
4516,New_Age
4517,Folk
4518,Rap
4519,New_Age
4520,Jazz
4521,Jazz
4522,New_Age
4523,Folk
4524,Rap
4525,Folk
4526,Blues
4527,Pop_Rock
4528,Electronic
4529,Vocal
4530,Rap
4531,Pop_Rock
4532,Folk
4533,Rap
4534,RnB
4535,Vocal
4536,Jazz
4537,Latin
4538,Latin
4539,Jazz
4540,Jazz
4541,Rap
4542,Blues
4543,Jazz
4544,Folk
4545,Pop_Rock
4546,Jazz
4547,International
4548,Jazz
4549,Latin
4550,Jazz
4551,Country
4552,New_Age
4553,New_Age
4554,Latin
4555,Folk
4556,Jazz
4557,Electronic
4558,Rap
4559,Blues
4560,Latin
4561,Vocal
4562,Reggae
4563,International
4564,New_Age
4565,Blues
4566,International
4567,Jazz
4568,Latin
4569,New_Age
4570,Rap
4571,Folk
4572,Reggae
4573,International
4574,Electronic
4575,Reggae
4576,Rap
4577,RnB
4578,Country
4579,Electronic
4580,Folk
4581,Pop_Rock
4582,Latin
4583,Vocal
4584,Folk
4585,Folk
4586,Vocal
4587,Pop_Rock
4588,New_Age
4589,Country
4590,Pop_Rock
4591,Rap
4592,Rap
4593,Rap
4594,International
4595,Folk
4596,Latin
4597,Latin
4598,Country
4599,Vocal
4600,Pop_Rock
4601,Folk
4602,Country
4603,Vocal
4604,Pop_Rock
4605,Country
4606,Pop_Rock
4607,Latin
4608,Pop_Rock
4609,Reggae
4610,Rap
4611,Country
4612,Blues
4613,Jazz
4614,Vocal
4615,Reggae
4616,Blues
4617,International
4618,Latin
4619,Country
4620,Country
4621,Blues
4622,Jazz
4623,RnB
4624,Folk
4625,Latin
4626,Folk
4627,Folk
4628,International
4629,Pop_Rock
4630,Pop_Rock
4631,International
4632,Electronic
4633,Electronic
4634,RnB
4635,Jazz
4636,Reggae
4637,Latin
4638,Rap
4639,Country
4640,New_Age
4641,Reggae
4642,Electronic
4643,Electronic
4644,Vocal
4645,RnB
4646,Electronic
4647,New_Age
4648,Pop_Rock
4649,Rap
4650,Reggae
4651,Latin
4652,Electronic
4653,Vocal
4654,Latin
4655,Jazz
4656,Blues
4657,Electronic
4658,Jazz
4659,International
4660,Country
4661,Pop_Rock
4662,Rap
4663,International
4664,Pop_Rock
4665,New_Age
4666,Pop_Rock
4667,Vocal
4668,Latin
4669,International
4670,New_Age
4671,Electronic
4672,Vocal
4673,Reggae
4674,Rap
4675,Latin
4676,New_Age
4677,Rap
4678,Jazz
4679,Rap
4680,Vocal
4681,Latin
4682,Vocal
4683,Latin
4684,RnB
4685,Folk
4686,Jazz
4687,Latin
4688,Electronic
4689,Vocal
4690,New_Age
4691,Folk
4692,Vocal
4693,Reggae
4694,Folk
4695,RnB
4696,Jazz
4697,Pop_Rock
4698,International
4699,Reggae
4700,New_Age
4701,Pop_Rock
4702,New_Age
4703,International
4704,Latin
4705,Country
4706,Jazz
4707,Vocal
4708,Folk
4709,Blues
4710,Blues
4711,Pop_Rock
4712,Blues
4713,Reggae
4714,Blues
4715,Country
4716,Electronic
4717,Electronic
4718,Blues
4719,New_Age
4720,Rap
4721,Latin
4722,Blues
4723,International
4724,Pop_Rock
4725,Pop_Rock
4726,Country
4727,Blues
4728,Country
4729,Folk
4730,Vocal
4731,Pop_Rock
4732,Country
4733,Folk
4734,Electronic
4735,Jazz
4736,Blues
4737,Pop_Rock
4738,Vocal
4739,Blues
4740,Vocal
4741,Latin
4742,RnB
4743,Folk
4744,Country
4745,Jazz
4746,Pop_Rock
4747,Folk
4748,Vocal
4749,New_Age
4750,Blues
4751,Reggae
4752,Jazz
4753,Blues
4754,Electronic
4755,Electronic
4756,Latin
4757,New_Age
4758,Vocal
4759,Electronic
4760,Pop_Rock
4761,Blues
4762,Electronic
4763,Pop_Rock
4764,Electronic
4765,Country
4766,International
4767,Jazz
4768,Rap
4769,Vocal
4770,Vocal
4771,Blues
4772,Electronic
4773,Folk
4774,Reggae
4775,Rap
4776,RnB
4777,Vocal
4778,Pop_Rock
4779,Latin
4780,Vocal
4781,RnB
4782,New_Age
4783,New_Age
4784,Latin
4785,Country
4786,Folk
4787,Pop_Rock
4788,Electronic
4789,Reggae
4790,International
4791,RnB
4792,Blues
4793,RnB
4794,Blues
4795,International
4796,Folk
4797,Country
4798,Vocal
4799,Country
4800,Jazz
4801,Electronic
4802,Blues
4803,Reggae
4804,Rap
4805,Vocal
4806,Country
4807,Jazz
4808,Latin
4809,Rap
4810,Folk
4811,New_Age
4812,Latin
4813,New_Age
4814,Jazz
4815,International
4816,Latin
4817,Reggae
4818,Jazz
4819,Blues
4820,Rap
4821,RnB
4822,Folk
4823,RnB
4824,Folk
4825,Latin
4826,Vocal
4827,New_Age
4828,Blues
4829,Rap
4830,Pop_Rock
4831,Reggae
4832,RnB
4833,Rap
4834,International
4835,Jazz
4836,Latin
4837,Latin
4838,Latin
4839,Latin
4840,Blues
4841,RnB
4842,Latin
4843,International
4844,Pop_Rock
4845,New_Age
4846,Blues
4847,Electronic
4848,Folk
4849,Blues
4850,Country
4851,Folk
4852,Vocal
4853,New_Age
4854,Rap
4855,Blues
4856,RnB
4857,Blues
4858,Blues
4859,Blues
4860,Rap
4861,Jazz
4862,Reggae
4863,Country
4864,Jazz
4865,Blues
4866,Reggae
4867,International
4868,RnB
4869,Electronic
4870,Jazz
4871,Pop_Rock
4872,New_Age
4873,Electronic
4874,Vocal
4875,Blues
4876,Reggae
4877,New_Age
4878,Pop_Rock
4879,Country
4880,Jazz
4881,Rap
4882,Latin
4883,International
4884,Blues
4885,Pop_Rock
4886,International
4887,Folk
4888,RnB
4889,New_Age
4890,Rap
4891,Blues
4892,Jazz
4893,Electronic
4894,International
4895,Folk
4896,Electronic
4897,Pop_Rock
4898,Vocal
4899,RnB
4900,Pop_Rock
4901,Electronic
4902,Vocal
4903,Pop_Rock
4904,Jazz
4905,Latin
4906,RnB
4907,Pop_Rock
4908,International
4909,Latin
4910,Country
4911,Blues
4912,Jazz
4913,Folk
4914,Blues
4915,Blues
4916,Electronic
4917,International
4918,Latin
4919,Blues
4920,Folk
4921,Folk
4922,New_Age
4923,RnB
4924,Latin
4925,Pop_Rock
4926,Vocal
4927,Folk
4928,Rap
4929,Blues
4930,Folk
4931,Jazz
4932,Pop_Rock
4933,New_Age
4934,Latin
4935,Blues
4936,Rap
4937,Vocal
4938,Rap
4939,Vocal
4940,Reggae
4941,Blues
4942,Country
4943,Reggae
4944,Pop_Rock
4945,Jazz
4946,Jazz
4947,Reggae
4948,Country
4949,Vocal
4950,International
4951,Vocal
4952,Jazz
4953,Electronic
4954,International
4955,Folk
4956,Latin
4957,Pop_Rock
4958,Folk
4959,Reggae
4960,Reggae
4961,Country
4962,Reggae
4963,Vocal
4964,Latin
4965,International
4966,Pop_Rock
4967,RnB
4968,Blues
4969,Jazz
4970,International
4971,Latin
4972,International
4973,Vocal
4974,Pop_Rock
4975,Country
4976,Jazz
4977,Blues
4978,Pop_Rock
4979,Blues
4980,Pop_Rock
4981,Country
4982,Pop_Rock
4983,Country
4984,Rap
4985,RnB
4986,Pop_Rock
4987,Country
4988,Pop_Rock
4989,Blues
4990,Rap
4991,International
4992,New_Age
4993,New_Age
4994,International
4995,International
4996,New_Age
4997,Electronic
4998,Country
4999,Latin
5000,Pop_Rock
5001,Vocal
5002,Jazz
5003,Latin
5004,Electronic
5005,Latin
5006,RnB
5007,Pop_Rock
5008,Latin
5009,Blues
5010,Reggae
5011,Blues
5012,Reggae
5013,Folk
5014,Reggae
5015,New_Age
5016,Rap
5017,Country
5018,Vocal
5019,Rap
5020,Folk
5021,Blues
5022,Jazz
5023,International
5024,Rap
5025,Latin
5026,Rap
5027,Electronic
5028,Pop_Rock
5029,Electronic
5030,Blues
5031,Rap
5032,Electronic
5033,Pop_Rock
5034,New_Age
5035,Jazz
5036,Vocal
5037,Vocal
5038,Jazz
5039,Vocal
5040,Folk
5041,RnB
5042,Rap
5043,Rap
5044,New_Age
5045,Rap
5046,Reggae
5047,Folk
5048,Vocal
5049,Rap
5050,RnB
5051,New_Age
5052,Country
5053,RnB
5054,Country
5055,Vocal
5056,Electronic
5057,Folk
5058,Latin
5059,RnB
5060,Vocal
5061,Folk
5062,Jazz
5063,Jazz
5064,Rap
5065,Pop_Rock
5066,Electronic
5067,Jazz
5068,Electronic
5069,Country
5070,Reggae
5071,Electronic
5072,Jazz
5073,International
5074,Rap
5075,RnB
5076,Country
5077,RnB
5078,Folk
5079,Vocal
5080,Latin
5081,RnB
5082,Latin
5083,Blues
5084,Blues
5085,Pop_Rock
5086,Blues
5087,Blues
5088,RnB
5089,Blues
5090,Vocal
5091,Vocal
5092,Folk
5093,Blues
5094,New_Age
5095,Reggae
5096,Vocal
5097,Folk
5098,Vocal
5099,Latin
5100,Electronic
5101,New_Age
5102,Folk
5103,Latin
5104,Pop_Rock
5105,New_Age
5106,Blues
5107,Electronic
5108,RnB
5109,Reggae
5110,Country
5111,Country
5112,RnB
5113,Electronic
5114,Blues
5115,Electronic
5116,Pop_Rock
5117,Country
5118,Rap
5119,International
5120,New_Age
5121,Jazz
5122,Jazz
5123,Electronic
5124,Latin
5125,Pop_Rock
5126,Latin
5127,Electronic
5128,Pop_Rock
5129,Reggae
5130,RnB
5131,RnB
5132,Electronic
5133,International
5134,Latin
5135,Blues
5136,Blues
5137,Country
5138,Vocal
5139,Folk
5140,Jazz
5141,Electronic
5142,Country
5143,Jazz
5144,Latin
5145,Rap
5146,Jazz
5147,Blues
5148,Jazz
5149,Electronic
5150,Country
5151,Vocal
5152,Blues
5153,Latin
5154,New_Age
5155,International
5156,New_Age
5157,Rap
5158,Reggae
5159,Rap
5160,Country
5161,Reggae
5162,Reggae
5163,Country
5164,Latin
5165,International
5166,Country
5167,Latin
5168,Rap
5169,Vocal
5170,Jazz
5171,Blues
5172,Folk
5173,RnB
5174,Electronic
5175,Jazz
5176,Rap
5177,Blues
5178,Reggae
5179,Pop_Rock
5180,Electronic
5181,International
5182,Rap
5183,Rap
5184,Reggae
5185,RnB
5186,Vocal
5187,RnB
5188,Reggae
5189,Folk
5190,RnB
5191,Jazz
5192,Jazz
5193,International
5194,RnB
5195,New_Age
5196,RnB
5197,Folk
5198,Electronic
5199,Country
5200,Vocal
5201,Blues
5202,New_Age
5203,Pop_Rock
5204,Blues
5205,Reggae
5206,Blues
5207,Reggae
5208,Jazz
5209,Latin
5210,RnB
5211,Jazz
5212,Electronic
5213,Pop_Rock
5214,International
5215,Vocal
5216,Pop_Rock
5217,New_Age
5218,International
5219,Latin
5220,Latin
5221,Electronic
5222,Electronic
5223,Reggae
5224,Latin
5225,RnB
5226,RnB
5227,Folk
5228,Jazz
5229,Reggae
5230,Jazz
5231,Electronic
5232,New_Age
5233,International
5234,Electronic
5235,Reggae
5236,New_Age
5237,Rap
5238,RnB
5239,New_Age
5240,Folk
5241,Latin
5242,Vocal
5243,Reggae
5244,Country
5245,Blues
5246,Vocal
5247,Electronic
5248,Folk
5249,RnB
5250,Country
5251,RnB
5252,Electronic
5253,Electronic
5254,Latin
5255,Electronic
5256,Reggae
5257,RnB
5258,Folk
5259,International
5260,Pop_Rock
5261,Rap
5262,International
5263,RnB
5264,Jazz
5265,International
5266,Rap
5267,Reggae
5268,Electronic
5269,New_Age
5270,Jazz
5271,Reggae
5272,Electronic
5273,Latin
5274,Latin
5275,International
5276,Folk
5277,Reggae
5278,Vocal
5279,Jazz
5280,Rap
5281,Vocal
5282,Blues
5283,Reggae
5284,Electronic
5285,Reggae
5286,Rap
5287,Pop_Rock
5288,RnB
5289,Folk
5290,Jazz
5291,Latin
5292,RnB
5293,Blues
5294,International
5295,Pop_Rock
5296,Blues
5297,Rap
5298,International
5299,Electronic
5300,Electronic
5301,RnB
5302,Jazz
5303,Blues
5304,International
5305,International
5306,Jazz
5307,Reggae
5308,Jazz
5309,New_Age
5310,Vocal
5311,Blues
5312,Folk
5313,RnB
5314,Jazz
5315,Reggae
5316,Reggae
5317,Country
5318,International
5319,Vocal
5320,International
5321,New_Age
5322,Jazz
5323,Pop_Rock
5324,Reggae
5325,Folk
5326,New_Age
5327,Rap
5328,Reggae
5329,Reggae
5330,Blues
5331,Blues
5332,Rap
5333,Vocal
5334,Electronic
5335,Folk
5336,Jazz
5337,International
5338,New_Age
5339,Vocal
5340,Pop_Rock
5341,Rap
5342,Country
5343,Country
5344,Electronic
5345,Pop_Rock
5346,Blues
5347,International
5348,Reggae
5349,Folk
5350,Pop_Rock
5351,Latin
5352,Rap
5353,RnB
5354,Jazz
5355,Rap
5356,Jazz
5357,Country
5358,Folk
5359,Jazz
5360,International
5361,Latin
5362,Vocal
5363,International
5364,International
5365,New_Age
5366,Pop_Rock
5367,Country
5368,Pop_Rock
5369,New_Age
5370,Folk
5371,Folk
5372,Reggae
5373,New_Age
5374,Reggae
5375,New_Age
5376,Jazz
5377,Pop_Rock
5378,Jazz
5379,RnB
5380,New_Age
5381,Latin
5382,Vocal
5383,Country
5384,Jazz
5385,Reggae
5386,Jazz
5387,Rap
5388,Folk
5389,Vocal
5390,Electronic
5391,Latin
5392,Pop_Rock
5393,Reggae
5394,Folk
5395,RnB
5396,Pop_Rock
5397,Blues
5398,Blues
5399,Electronic
5400,RnB
5401,Pop_Rock
5402,Blues
5403,Electronic
5404,Country
5405,RnB
5406,Electronic
5407,New_Age
5408,RnB
5409,RnB
5410,RnB
5411,Pop_Rock
5412,Electronic
5413,Rap
5414,Rap
5415,Latin
5416,Vocal
5417,Vocal
5418,Latin
5419,International
5420,Jazz
5421,Blues
5422,Jazz
5423,Pop_Rock
5424,Latin
5425,RnB
5426,Pop_Rock
5427,Vocal
5428,Electronic
5429,International
5430,New_Age
5431,Latin
5432,Jazz
5433,Pop_Rock
5434,Latin
5435,Electronic
5436,Reggae
5437,Country
5438,New_Age
5439,Rap
5440,Vocal
5441,Folk
5442,Jazz
5443,New_Age
5444,Pop_Rock
5445,Electronic
5446,New_Age
5447,Latin
5448,New_Age
5449,Pop_Rock
5450,Country
5451,Reggae
5452,Jazz
5453,Blues
5454,Blues
5455,Latin
5456,Blues
5457,Reggae
5458,Folk
5459,Electronic
5460,International
5461,Country
5462,Jazz
5463,International
5464,New_Age
5465,Vocal
5466,Latin
5467,Rap
5468,New_Age
5469,Pop_Rock
5470,Pop_Rock
5471,Blues
5472,Pop_Rock
5473,Folk
5474,Country
5475,Blues
5476,Pop_Rock
5477,Reggae
5478,Rap
5479,Latin
5480,Pop_Rock
5481,Rap
5482,Electronic
5483,Country
5484,RnB
5485,Latin
5486,Electronic
5487,Latin
5488,Country
5489,Rap
5490,Blues
5491,Blues
5492,Folk
5493,RnB
5494,Reggae
5495,Folk
5496,Reggae
5497,Blues
5498,Reggae
5499,Country
5500,Country
5501,Jazz
5502,Pop_Rock
5503,Vocal
5504,New_Age
5505,Blues
5506,Rap
5507,International
5508,New_Age
5509,Vocal
5510,New_Age
5511,Pop_Rock
5512,Latin
5513,Jazz
5514,International
5515,Folk
5516,Electronic
5517,Jazz
5518,Vocal
5519,Electronic
5520,Pop_Rock
5521,Pop_Rock
5522,New_Age
5523,Latin
5524,RnB
5525,Rap
5526,Blues
5527,Blues
5528,International
5529,RnB
5530,Blues
5531,RnB
5532,Electronic
5533,Reggae
5534,RnB
5535,Blues
5536,RnB
5537,International
5538,International
5539,Latin
5540,Electronic
5541,Vocal
5542,Folk
5543,Blues
5544,Electronic
5545,Reggae
5546,RnB
5547,RnB
5548,Rap
5549,Pop_Rock
5550,Electronic
5551,Electronic
5552,Reggae
5553,Folk
5554,Latin
5555,Rap
5556,Country
5557,Electronic
5558,Country
5559,Pop_Rock
5560,Vocal
5561,Pop_Rock
5562,Reggae
5563,Blues
5564,Reggae
5565,Jazz
5566,RnB
5567,New_Age
5568,Latin
5569,Jazz
5570,New_Age
5571,Jazz
5572,Jazz
5573,Jazz
5574,New_Age
5575,New_Age
5576,Folk
5577,Country
5578,New_Age
5579,Jazz
5580,RnB
5581,Country
5582,Country
5583,Country
5584,International
5585,Folk
5586,Jazz
5587,Vocal
5588,Electronic
5589,Electronic
5590,Latin
5591,Electronic
5592,Country
5593,Vocal
5594,Pop_Rock
5595,Electronic
5596,Rap
5597,Folk
5598,RnB
5599,Latin
5600,Jazz
5601,Folk
5602,New_Age
5603,International
5604,Blues
5605,Jazz
5606,Vocal
5607,Folk
5608,International
5609,Rap
5610,New_Age
5611,International
5612,Reggae
5613,Electronic
5614,Pop_Rock
5615,RnB
5616,Blues
5617,Jazz
5618,Reggae
5619,Folk
5620,Country
5621,Latin
5622,Folk
5623,Pop_Rock
5624,Blues
5625,Folk
5626,Folk
5627,Vocal
5628,Pop_Rock
5629,Electronic
5630,Country
5631,Electronic
5632,Folk
5633,New_Age
5634,Jazz
5635,Blues
5636,Country
5637,RnB
5638,Electronic
5639,International
5640,New_Age
5641,International
5642,RnB
5643,Blues
5644,Reggae
5645,Pop_Rock
5646,Rap
5647,International
5648,Jazz
5649,Rap
5650,International
5651,Folk
5652,Pop_Rock
5653,Latin
5654,RnB
5655,Country
5656,Blues
5657,Pop_Rock
5658,Rap
5659,Rap
5660,Latin
5661,International
5662,Country
5663,Jazz
5664,Latin
5665,Electronic
5666,Vocal
5667,Jazz
5668,Electronic
5669,Country
5670,International
5671,Reggae
5672,International
5673,Latin
5674,Pop_Rock
5675,Electronic
5676,Reggae
5677,RnB
5678,Vocal
5679,Blues
5680,Vocal
5681,Country
5682,Blues
5683,Latin
5684,Jazz
5685,Rap
5686,RnB
5687,Jazz
5688,Reggae
5689,RnB
5690,Rap
5691,Folk
5692,New_Age
5693,New_Age
5694,New_Age
5695,Jazz
5696,Rap
5697,Vocal
5698,Jazz
5699,RnB
5700,Rap
5701,Jazz
5702,International
5703,Rap
5704,Pop_Rock
5705,Reggae
5706,RnB
5707,Pop_Rock
5708,Reggae
5709,Latin
5710,Electronic
5711,Blues
5712,Blues
5713,Country
5714,RnB
5715,Folk
5716,Rap
5717,International
5718,Pop_Rock
5719,Country
5720,Reggae
5721,Electronic
5722,Country
5723,Blues
5724,Folk
5725,Pop_Rock
5726,Latin
5727,International
5728,International
5729,RnB
5730,Vocal
5731,Vocal
5732,Blues
5733,Pop_Rock
5734,International
5735,Electronic
5736,Latin
5737,Blues
5738,Electronic
5739,Reggae
5740,Folk
5741,Rap
5742,Latin
5743,RnB
5744,Blues
